     7044.800       3229644.    
     7044.900       3229804.    
     7045.000       3229963.    
     7045.100       3230124.    
     7045.200       3230284.    
     7045.300       3230444.    
     7045.400       3230604.    
     7045.500       3230764.    
     7045.600       3230925.    
     7045.700       3231085.    
     7045.800       3231244.    
     7045.900       3231405.    
     7046.000       3231565.    
     7046.100       3231726.    
     7046.200       3231886.    
     7046.300       3232046.    
     7046.400       3232206.    
     7046.500       3232366.    
     7046.600       3232526.    
     7046.700       3232687.    
     7046.800       3232847.    
     7046.900       3233000.    
     7047.000       3233167.    
     7047.100       3233320.    
     7047.200       3233488.    
     7047.300       3233642.    
     7047.400       3233802.    
     7047.500       3233962.    
     7047.600       3234122.    
     7047.700       3234282.    
     7047.800       3234443.    
     7047.900       3234603.    
     7048.000       3234764.    
     7048.100       3234924.    
     7048.200       3235084.    
     7048.300       3235245.    
     7048.400       3235405.    
     7048.500       3235565.    
     7048.600       3235726.    
     7048.700       3235886.    
     7048.800       3236046.    
     7048.900       3236207.    
     7049.000       3236368.    
     7049.100       3236528.    
     7049.200       3236688.    
     7049.300       3236849.    
     7049.400       3237009.    
     7049.500       3237163.    
     7049.600       3237327.    
     7049.700       3237452.    
     7049.800       3237509.    
     7049.900       3237506.    
     7050.000       3237465.    
     7050.100       3237358.    
     7050.200       3237161.    
     7050.300       3236845.    
     7050.400       3236367.    
     7050.500       3235706.    
     7050.600       3234866.    
     7050.700       3233844.    
     7050.800       3232619.    
     7050.900       3231168.    
     7051.000       3229528.    
     7051.100       3227726.    
     7051.200       3225748.    
     7051.300       3223653.    
     7051.400       3221468.    
     7051.500       3219240.    
     7051.600       3216998.    
     7051.700       3214818.    
     7051.800       3212789.    
     7051.900       3210968.    
     7052.000       3209444.    
     7052.100       3208306.    
     7052.200       3207655.    
     7052.300       3207554.    
     7052.400       3208096.    
     7052.500       3209376.    
     7052.600       3211463.    
     7052.700       3214383.    
     7052.800       3218092.    
     7052.900       3222380.    
     7053.000       3226832.    
     7053.100       3230816.    
     7053.200       3233926.    
     7053.300       3236373.    
     7053.400       3238509.    
     7053.500       3240463.    
     7053.600       3242040.    
     7053.700       3243153.    
     7053.800       3243823.    
     7053.900       3244174.    
     7054.000       3244370.    
     7054.100       3244532.    
     7054.200       3244693.    
     7054.300       3244854.    
     7054.400       3245008.    
     7054.500       3245168.    
     7054.600       3245330.    
     7054.700       3245490.    
     7054.800       3245652.    
     7054.900       3245812.    
     7055.000       3245974.    
     7055.100       3246134.    
     7055.200       3246288.    
     7055.300       3246456.    
     7055.400       3246610.    
     7055.500       3246771.    
     7055.600       3246932.    
     7055.700       3247093.    
     7055.800       3247254.    
     7055.900       3247415.    
     7056.000       3247576.    
     7056.100       3247737.    
     7056.200       3247891.    
     7056.300       3248038.    
     7056.400       3248062.    
     7056.500       3247591.    
     7056.600       3245738.    
     7056.700       3240871.    
     7056.800       3231506.    
     7056.900       3216998.    
     7057.000       3197706.    
     7057.100       3174721.    
     7057.200       3149988.    
     7057.300       3126674.    
     7057.400       3106961.    
     7057.500       3087666.    
     7057.600       3059922.    
     7057.700       3020981.    
     7057.800       2978354.    
     7057.900       2938248.    
     7058.000       2902456.    
     7058.100       2870412.    
     7058.200       2841543.    
     7058.300       2815205.    
     7058.400       2791528.    
     7058.500       2770658.    
